Device_id,Time,SensorLocation,LatLong,MinimumWindDirection,AverageWindDirection,MaximumWindDirection,MinimumWindSpeed,AverageWindSpeed,GustWindSpeed,AirTemperature,RelativeHumidity,AtmosphericPressure,PM25,PM10,Noise
ICTMicroclimate-06,2024-06-15T08:20:22+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,82.0,157.0,0.0,0.4,1.4,4.5,95.0,1021.9,18.0,23.0,67.6
ICTMicroclimate-02,2024-06-15T08:28:19+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,63.0,126.0,0.0,0.2,0.7,7.6,95.5,1016.7,36.0,43.0,69.2
ICTMicroclimate-09,2024-06-15T08:34:05+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,353.0,355.0,0.0,0.3,1.8,6.8,89.8,1020.5,46.0,61.0,63.8
ICTMicroclimate-06,2024-06-15T08:35:24+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,44.0,179.0,0.0,0.2,1.2,5.1,95.4,1021.9,18.0,23.0,61.2
ICTMicroclimate-07,2024-06-15T08:37:09+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,42.0,342.0,0.0,0.2,1.4,4.9,95.0,1023.9,17.0,17.0,61.3
ICTMicroclimate-08,2024-06-15T08:41:07+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,125.0,351.0,0.0,0.7,2.3,5.3,93.3,1021.9,60.0,78.0,75.8
aws5-0999,2024-06-15T08:44:55+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,0.0,0.0,0.0,0.0,0.0,4.2,97.6,1019.7,,,
ICTMicroclimate-09,2024-06-15T08:49:09+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,256.0,359.0,0.0,0.6,2.1,7.0,88.0,1020.7,46.0,61.0,63.0
ICTMicroclimate-06,2024-06-15T09:05:28+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,17.0,354.0,0.0,0.3,3.4,8.0,93.1,1021.7,18.0,23.0,59.4
aws5-0999,2024-06-15T09:14:47+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,0.0,179.0,0.0,0.0,0.4,5.4,96.3,1019.8,,,
ICTMicroclimate-08,2024-06-15T09:11:14+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,138.0,341.0,0.0,0.4,1.4,8.4,88.8,1021.7,60.0,78.0,68.1
ICTMicroclimate-08,2024-06-15T09:26:16+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,135.0,326.0,0.0,0.8,1.6,8.4,86.6,1021.9,60.0,78.0,66.0
ICTMicroclimate-07,2024-06-15T09:22:14+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,0.0,358.0,0.0,0.0,1.5,7.0,94.4,1023.9,17.0,17.0,61.5
ICTMicroclimate-03,2024-06-15T09:21:57+10:00,CH1 rooftop,"-37.8140348, 144.96728",144.0,182.0,194.0,0.8,1.1,1.4,8.7,98.8,1016.2,13.0,15.0,69.9
ICTMicroclimate-02,2024-06-15T09:28:27+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,1.0,352.0,0.1,0.7,1.1,9.0,97.2,1017.1,17.0,19.0,69.6
aws5-0999,2024-06-15T09:30:16+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,71.0,105.0,0.3,0.0,0.6,6.6,95.0,1019.9,,,
ICTMicroclimate-06,2024-06-15T09:35:32+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,67.0,354.0,0.0,0.3,2.7,10.2,80.7,1021.9,18.0,23.0,66.4
ICTMicroclimate-02,2024-06-15T09:43:28+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,330.0,357.0,0.0,0.4,1.6,9.1,96.6,1017.1,17.0,19.0,69.3
ICTMicroclimate-03,2024-06-15T09:36:59+10:00,CH1 rooftop,"-37.8140348, 144.96728",132.0,170.0,215.0,0.9,1.8,2.6,8.8,96.8,1016.3,15.0,17.0,72.8
aws5-0999,2024-06-15T09:45:01+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,0.0,179.0,0.0,0.0,0.4,7.1,94.5,1019.9,,,
ICTMicroclimate-02,2024-06-15T09:58:30+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,10.0,90.0,0.0,0.5,0.4,9.5,96.1,1017.2,17.0,19.0,70.0
ICTMicroclimate-08,2024-06-15T10:11:21+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,78.0,355.0,0.0,0.4,2.2,9.5,83.2,1021.9,60.0,78.0,62.2
ICTMicroclimate-02,2024-06-15T10:13:32+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,344.0,359.0,0.0,0.2,0.6,9.8,94.4,1017.2,23.0,25.0,70.1
aws5-0999,2024-06-15T10:15:16+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,37.0,179.0,0.1,0.0,0.2,8.6,92.9,1020.0,,,
ICTMicroclimate-06,2024-06-15T10:20:38+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,95.0,349.0,0.0,0.4,7.2,11.6,75.6,1021.7,18.0,23.0,58.3
ICTMicroclimate-02,2024-06-15T10:28:35+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,352.0,356.0,0.0,0.8,1.6,9.9,94.0,1017.2,23.0,28.0,69.7
aws5-0999,2024-06-15T10:30:33+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,85.0,145.0,0.9,0.1,2.0,9.1,92.3,1019.9,,,
ICTMicroclimate-01,2024-06-15T10:26:09+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,108.0,,,0.7,,9.8,91.5,1021.400024,21.0,26.0,56.0
ICTMicroclimate-01,2024-06-15T10:56:10+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,146.0,,,1.8,,11.8,84.699997,1021.400024,21.0,26.0,70.300003
ICTMicroclimate-03,2024-06-15T11:22:13+10:00,CH1 rooftop,"-37.8140348, 144.96728",137.0,183.0,225.0,0.9,2.1,2.9,11.8,83.4,1015.9,5.0,7.0,77.1
ICTMicroclimate-07,2024-06-15T11:22:30+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,114.0,351.0,0.0,1.5,4.4,13.4,68.3,1023.1,5.0,6.0,67.5
ICTMicroclimate-07,2024-06-15T11:37:33+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,123.0,349.0,0.0,1.1,3.8,13.8,66.7,1023.1,5.0,6.0,63.0
ICTMicroclimate-08,2024-06-15T11:11:29+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,178.0,347.0,0.0,2.2,7.3,12.4,73.3,1021.5,60.0,78.0,68.8
ICTMicroclimate-07,2024-06-15T11:07:29+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,139.0,357.0,0.0,0.9,5.1,13.1,70.3,1023.5,17.0,17.0,57.7
aws5-0999,2024-06-15T11:00:25+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,345.0,349.0,0.3,0.0,0.3,11.1,93.8,1019.7,,,
ICTMicroclimate-02,2024-06-15T11:28:43+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,289.0,357.0,0.0,1.0,2.5,11.6,85.0,1016.8,6.0,8.0,74.6
ICTMicroclimate-09,2024-06-15T11:34:30+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,310.0,359.0,0.0,0.9,5.6,11.9,73.2,1020.1,46.0,61.0,63.8
ICTMicroclimate-02,2024-06-15T11:43:44+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",223.0,330.0,336.0,0.4,0.7,1.2,11.8,82.8,1016.7,5.0,7.0,69.9
ICTMicroclimate-02,2024-06-15T11:58:46+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,307.0,354.0,0.0,1.1,1.7,11.9,81.3,1016.5,5.0,8.0,69.7
aws5-0999,2024-06-15T12:00:18+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,0.0,0.0,0.0,0.0,0.0,12.8,78.0,1018.9,,,
ICTMicroclimate-06,2024-06-15T12:20:55+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,149.0,351.0,0.0,1.7,7.8,14.0,65.2,1020.7,18.0,23.0,68.8
ICTMicroclimate-02,2024-06-15T12:13:49+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,354.0,359.0,0.1,1.1,1.6,12.1,81.2,1016.3,4.0,7.0,70.3
ICTMicroclimate-06,2024-06-15T12:05:53+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,130.0,351.0,0.0,1.8,7.4,13.8,65.8,1020.9,18.0,23.0,74.5
ICTMicroclimate-03,2024-06-15T12:07:20+10:00,CH1 rooftop,"-37.8140348, 144.96728",174.0,200.0,174.0,2.7,3.1,2.7,12.4,77.9,1015.5,5.0,8.0,77.7
ICTMicroclimate-07,2024-06-15T12:22:39+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,117.0,341.0,0.0,1.1,4.5,14.8,62.1,1022.5,5.0,6.0,69.0
ICTMicroclimate-02,2024-06-15T12:28:51+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,89.0,49.0,0.3,0.7,1.0,12.3,78.7,1016.1,5.0,9.0,70.3
ICTMicroclimate-01,2024-06-15T12:41:14+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,116.0,,,1.4,,12.7,75.800003,1020.200012,0.0,3.0,55.900002
aws5-0999,2024-06-15T12:30:42+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,17.0,352.0,0.7,0.0,1.9,13.3,76.4,1018.8,,,
aws5-0999,2024-06-15T12:45:12+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",343.0,320.0,343.0,0.8,1.3,1.3,13.2,70.2,1018.6,,,
ICTMicroclimate-01,2024-06-15T12:56:13+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,115.0,,,0.7,,13.0,76.900002,1020.200012,0.0,3.0,60.299999
ICTMicroclimate-02,2024-06-15T12:58:55+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,338.0,354.0,0.0,1.1,3.2,12.4,77.7,1015.9,9.0,11.0,72.4
ICTMicroclimate-01,2024-06-15T13:11:14+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,140.0,,,1.2,,12.7,75.900002,1020.0,0.0,3.0,60.200001
ICTMicroclimate-07,2024-06-15T13:22:46+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,101.0,349.0,0.0,1.2,3.4,15.0,60.0,1021.9,5.0,6.0,67.6
aws5-0999,2024-06-15T13:29:26+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,8.0,348.0,0.7,0.6,1.4,13.7,70.3,1018.2,,,
ICTMicroclimate-09,2024-06-15T13:34:46+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,342.0,359.0,0.0,0.6,3.0,13.3,63.2,1018.9,46.0,61.0,60.6
ICTMicroclimate-06,2024-06-15T13:36:04+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,92.0,354.0,0.0,1.9,6.4,14.1,61.3,1020.1,18.0,23.0,63.2
ICTMicroclimate-09,2024-06-15T13:49:47+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,22.0,359.0,0.0,1.0,4.2,13.8,61.2,1018.7,46.0,61.0,65.8
ICTMicroclimate-01,2024-06-15T13:41:16+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,147.0,,,1.7,,12.9,72.400002,1019.700012,0.0,3.0,54.299999
ICTMicroclimate-03,2024-06-15T13:37:31+10:00,CH1 rooftop,"-37.8140348, 144.96728",145.0,178.0,204.0,1.7,1.7,3.1,12.8,71.4,1014.8,6.0,8.0,72.3
ICTMicroclimate-03,2024-06-15T13:52:34+10:00,CH1 rooftop,"-37.8140348, 144.96728",150.0,188.0,229.0,1.0,2.2,3.6,13.7,67.1,1014.6,8.0,10.0,70.2
ICTMicroclimate-09,2024-06-15T14:04:49+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,344.0,359.0,0.0,0.7,4.9,13.1,63.0,1018.7,46.0,61.0,66.2
ICTMicroclimate-06,2024-06-15T14:06:08+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,159.0,352.0,0.0,1.0,5.4,13.8,60.6,1019.9,18.0,23.0,74.1
aws5-0999,2024-06-15T14:15:07+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,0.0,90.0,0.0,0.0,0.5,12.9,70.7,1018.0,,,
ICTMicroclimate-08,2024-06-15T14:26:54+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,178.0,357.0,0.0,2.2,6.4,14.7,55.9,1019.7,60.0,78.0,70.0
ICTMicroclimate-07,2024-06-15T14:22:55+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,124.0,347.0,0.0,0.9,3.6,15.7,53.2,1021.7,5.0,6.0,68.1
ICTMicroclimate-03,2024-06-15T14:22:37+10:00,CH1 rooftop,"-37.8140348, 144.96728",146.0,191.0,206.0,1.7,2.3,4.3,13.6,65.5,1014.4,5.0,7.0,86.2
ICTMicroclimate-01,2024-06-15T14:26:17+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,142.0,,,1.7,,12.9,69.0,1019.400024,0.0,3.0,54.099998
ICTMicroclimate-02,2024-06-15T14:29:07+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,356.0,359.0,0.4,0.7,1.8,13.4,66.1,1015.3,8.0,10.0,69.9
aws5-0999,2024-06-15T14:29:53+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",71.0,4.0,71.0,0.2,0.2,0.2,13.6,67.4,1017.9,,,
ICTMicroclimate-08,2024-06-15T17:57:23+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,104.0,355.0,0.0,0.9,3.6,11.8,69.9,1020.9,60.0,78.0,72.8
ICTMicroclimate-07,2024-06-15T17:53:22+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,7.0,359.0,0.0,0.1,2.4,11.5,71.8,1022.9,5.0,6.0,76.5
ICTMicroclimate-01,2024-06-15T17:56:25+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,133.0,,,1.0,,10.8,82.900002,1020.599976,2.0,5.0,51.299999
ICTMicroclimate-07,2024-06-15T17:23:21+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,132.0,358.0,0.0,0.3,4.3,11.9,70.2,1022.5,5.0,6.0,73.3
ICTMicroclimate-01,2024-06-15T17:11:22+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,122.0,,,0.6,,11.6,80.199997,1020.200012,2.0,5.0,51.599998
ICTMicroclimate-03,2024-06-15T17:23:01+10:00,CH1 rooftop,"-37.8140348, 144.96728",142.0,187.0,210.0,1.2,1.6,2.1,11.8,79.0,1015.1,1.0,3.0,70.8
ICTMicroclimate-09,2024-06-15T17:35:18+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,45.0,359.0,0.0,0.8,2.6,11.6,72.8,1019.7,46.0,61.0,61.3
ICTMicroclimate-06,2024-06-15T17:36:37+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,205.0,359.0,0.0,0.8,3.8,11.7,72.4,1020.9,18.0,23.0,56.1
ICTMicroclimate-03,2024-06-15T17:38:04+10:00,CH1 rooftop,"-37.8140348, 144.96728",179.0,202.0,221.0,0.8,1.6,2.9,11.4,81.2,1015.3,13.0,15.0,78.0
ICTMicroclimate-09,2024-06-15T17:50:20+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,21.0,359.0,0.0,0.7,2.4,11.4,73.1,1019.9,46.0,61.0,60.0
ICTMicroclimate-02,2024-06-15T17:44:34+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",53.0,265.0,341.0,0.6,1.2,3.5,11.9,79.9,1016.3,7.0,9.0,69.9
ICTMicroclimate-03,2024-06-15T18:08:08+10:00,CH1 rooftop,"-37.8140348, 144.96728",157.0,183.0,213.0,1.6,2.7,4.4,11.1,81.7,1015.6,5.0,7.0,80.7
ICTMicroclimate-07,2024-06-15T18:23:26+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,114.0,355.0,0.0,0.2,2.6,11.2,73.2,1023.1,5.0,6.0,72.9
aws5-0999,2024-06-15T18:28:24+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,31.0,179.0,0.1,0.0,0.8,10.4,86.9,1019.2,,,
ICTMicroclimate-09,2024-06-15T18:35:26+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,290.0,359.0,0.0,0.6,1.9,10.9,75.3,1020.1,46.0,61.0,61.6
ICTMicroclimate-03,2024-06-15T18:38:12+10:00,CH1 rooftop,"-37.8140348, 144.96728",157.0,178.0,227.0,0.6,1.7,2.5,10.8,84.3,1015.7,9.0,12.0,70.1
aws5-0999,2024-06-15T18:43:39+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,0.0,45.0,0.0,0.0,0.1,10.3,87.6,1019.2,,,
ICTMicroclimate-03,2024-06-15T18:53:13+10:00,CH1 rooftop,"-37.8140348, 144.96728",170.0,198.0,231.0,1.0,2.1,2.8,10.8,85.0,1015.8,11.0,13.0,71.2
ICTMicroclimate-02,2024-06-15T18:59:43+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,38.0,353.0,0.0,0.7,2.2,11.3,83.3,1016.5,14.0,16.0,69.5
aws5-0999,2024-06-15T18:58:16+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,0.0,351.0,0.0,0.0,0.3,10.1,88.7,1019.3,,,
ICTMicroclimate-03,2024-06-15T19:08:16+10:00,CH1 rooftop,"-37.8140348, 144.96728",146.0,188.0,195.0,1.2,2.1,3.3,10.6,85.5,1015.7,13.0,15.0,70.4
ICTMicroclimate-07,2024-06-15T19:23:36+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,135.0,359.0,0.0,1.0,4.2,10.6,75.1,1023.3,5.0,6.0,71.9
ICTMicroclimate-03,2024-06-15T19:23:19+10:00,CH1 rooftop,"-37.8140348, 144.96728",165.0,193.0,231.0,1.5,2.1,2.7,10.4,85.8,1015.8,10.0,12.0,69.9
ICTMicroclimate-01,2024-06-15T19:26:49+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,0.0,,,0.0,,9.5,89.0,1020.900024,2.0,5.0,54.799999
aws5-0999,2024-06-15T19:28:10+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",329.0,334.0,356.0,0.5,0.6,1.2,10.3,85.7,1019.3,,,
ICTMicroclimate-06,2024-06-15T19:36:52+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,282.0,358.0,0.0,0.7,2.7,10.3,77.1,1021.5,18.0,23.0,77.1
ICTMicroclimate-09,2024-06-15T19:50:35+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,321.0,357.0,0.0,0.5,2.4,10.4,76.3,1020.3,46.0,61.0,59.9
ICTMicroclimate-07,2024-06-15T19:53:41+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,147.0,355.0,0.0,0.7,2.9,10.4,76.7,1023.3,5.0,6.0,61.7
aws5-0999,2024-06-15T19:57:38+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,351.0,335.0,0.3,0.0,1.3,9.9,88.7,1019.2,,,
ICTMicroclimate-08,2024-06-15T20:12:40+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,144.0,355.0,0.0,0.6,3.9,10.3,76.7,1021.3,60.0,78.0,73.4
ICTMicroclimate-03,2024-06-15T20:08:24+10:00,CH1 rooftop,"-37.8140348, 144.96728",170.0,204.0,232.0,0.9,1.7,2.6,9.9,89.6,1015.7,13.0,16.0,72.9
ICTMicroclimate-02,2024-06-15T20:29:56+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,5.0,354.0,0.1,1.1,2.3,10.6,86.8,1016.7,16.0,18.0,73.1
ICTMicroclimate-02,2024-06-15T20:44:59+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,332.0,357.0,0.0,0.5,1.6,10.4,87.0,1016.7,10.0,12.0,69.5
ICTMicroclimate-01,2024-06-15T20:41:32+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,0.0,,,0.0,,8.8,93.599998,1021.0,6.0,9.0,53.0
ICTMicroclimate-09,2024-06-15T20:50:44+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,341.0,359.0,0.0,0.3,1.9,10.1,78.3,1020.3,46.0,61.0,60.0
ICTMicroclimate-08,2024-06-15T20:57:47+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,197.0,341.0,0.0,1.1,2.5,9.9,78.9,1021.5,60.0,78.0,73.2
ICTMicroclimate-02,2024-06-15T20:59:59+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,358.0,353.0,0.1,0.9,1.5,10.3,88.6,1016.7,12.0,14.0,69.7
ICTMicroclimate-09,2024-06-15T21:05:46+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,337.0,359.0,0.0,0.3,1.8,10.1,78.9,1020.3,46.0,61.0,59.2
ICTMicroclimate-02,2024-06-15T21:15:02+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,3.0,358.0,0.0,0.4,1.1,10.3,88.7,1016.8,11.0,13.0,69.5
ICTMicroclimate-08,2024-06-15T21:27:51+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,181.0,341.0,0.0,0.9,2.0,9.8,79.7,1021.5,60.0,78.0,76.6
aws5-0999,2024-06-15T21:43:12+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,77.0,90.0,0.3,0.0,0.4,8.5,97.7,1019.5,,,
ICTMicroclimate-09,2024-06-15T21:50:51+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,292.0,359.0,0.0,0.7,2.1,9.7,79.8,1020.5,46.0,61.0,59.9
aws5-0999,2024-06-15T21:57:52+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,9.0,351.0,0.2,0.0,0.7,8.3,99.0,1019.5,,,
ICTMicroclimate-03,2024-06-15T22:08:40+10:00,CH1 rooftop,"-37.8140348, 144.96728",164.0,193.0,225.0,1.5,2.1,2.4,9.1,93.9,1016.0,9.0,11.0,73.6
ICTMicroclimate-08,2024-06-15T22:12:59+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,132.0,352.0,0.0,0.7,2.1,9.4,80.4,1021.5,60.0,78.0,71.5
ICTMicroclimate-09,2024-06-15T22:20:56+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,314.0,358.0,0.0,0.4,2.5,9.7,79.5,1020.3,46.0,61.0,59.3
ICTMicroclimate-01,2024-06-15T22:26:37+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,0.0,,,0.0,,8.0,95.300003,1021.099976,7.0,10.0,51.200001
ICTMicroclimate-09,2024-06-15T22:35:57+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,20.0,358.0,0.0,0.5,2.5,9.6,79.8,1020.5,46.0,61.0,59.7
ICTMicroclimate-06,2024-06-15T22:37:16+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,0.0,358.0,0.0,0.0,5.6,8.0,87.5,1021.7,18.0,23.0,70.8
aws5-0999,2024-06-15T22:43:51+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,0.0,307.0,0.0,0.0,0.4,7.4,99.0,1019.5,,,
ICTMicroclimate-09,2024-06-15T22:50:59+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,316.0,359.0,0.0,0.5,2.5,9.5,80.2,1020.5,46.0,61.0,58.7
ICTMicroclimate-08,2024-06-15T22:58:03+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,176.0,213.0,0.0,1.2,1.8,9.3,80.5,1021.7,60.0,78.0,70.7
